Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      2.35     0.00        3     0.00     0.00  std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_Deque_impl::_Deque_impl()
  0.00      2.35     0.00        3     0.00     0.00  std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_Deque_impl::~_Deque_impl()
  0.00      2.35     0.00        3     0.00     0.00  std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_create_nodes(BinTreeNode<int>***, BinTreeNode<int>***)
  0.00      2.35     0.00        3     0.00     0.00  std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_destroy_nodes(BinTreeNode<int>***, BinTreeNode<int>***)
  0.00      2.35     0.00        3     0.00     0.00  std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_initialize_map(unsigned long)
  0.00      2.35     0.00        3     0.00     0.00  std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_Deque_base()
  0.00      2.35     0.00        3     0.00     0.22  std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::~_Deque_base()
  0.00      2.35     0.00        3     0.00     0.00  std::_Vector_base<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::_M_allocate(unsigned long)
  0.00      2.35     0.00        3     0.00     0.00  std::allocator_traits<std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::deallocate(std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >&, std::chrono::duration<long, std::ratio<1l, 1000000000l> >*, unsigned long)
  0.00      2.35     0.00        3     0.00     0.00  std::allocator_traits<std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::allocate(std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >&, unsigned long)
  0.00      2.35     0.00        3     0.00     0.00  void std::allocator_traits<std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::construct<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&>(std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >&, std::chrono::duration<long, std::ratio<1l, 1000000000l> >*, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      2.35     0.00        3     0.00     0.00  std::deque<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_destroy_data(std::_Deque_iterator<BinTreeNode<int>*, BinTreeNode<int>*&, BinTreeNode<int>**>, std::_Deque_iterator<BinTreeNode<int>*, BinTreeNode<int>*&, BinTreeNode<int>**>, std::allocator<BinTreeNode<int>*> const&)
  0.00      2.35     0.00        3     0.00     0.00  std::deque<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::end()
  0.00      2.35     0.00        3     0.00     0.00  std::deque<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::deque()
  0.00      2.35     0.00        3     0.00     0.22  std::deque<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::~deque()
  0.00      2.35     0.00        3     0.00     0.00  std::queue<BinTreeNode<int>*, std::deque<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> > >::queue<std::deque<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >, void>()
  0.00      2.35     0.00        3     0.00     0.22  std::queue<BinTreeNode<int>*, std::deque<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> > >::~queue()
  0.00      2.35     0.00        3     0.00     0.00  std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_point()
  0.00      2.35     0.00        3     0.00     0.00  std::chrono::duration_values<long>::zero()
  0.00      2.35     0.00        3     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000000000l> >::zero()
  0.00      2.35     0.00        3     0.00     0.00  std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&)
  0.00      2.35     0.00        3     0.00     0.00  std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      2.35     0.00        3     0.00     0.00  void std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::_M_realloc_insert<std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&>(__gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000000000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > > >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      2.35     0.00        3     0.00     0.00  std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::end()
  0.00      2.35     0.00        3     0.00     0.00  std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::begin()
  0.00      2.35     0.00        3     0.00     0.00  std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::push_back(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      2.35     0.00        2     0.00    55.67  BinTree<int>::checkAVL()
  0.00      2.35     0.00        2     0.00     0.00  BenchMark::getLap(long)
  0.00      2.35     0.00        2     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const
  0.00      2.35     0.00        2     0.00     0.00  std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      2.35     0.00        2     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1l, 1000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      2.35     0.00        2     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, void>(long const&)
  0.00      2.35     0.00        2     0.00     0.00  std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::operator[](unsigned long)
  0.00      2.35     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN9BenchMarkC2Ev
  0.00      2.35     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      2.35     0.00        1     0.00     0.00  genRand(int)
  0.00      2.35     0.00        1     0.00     0.00  BinTree<int>::BinTree()
  0.00      2.35     0.00        1     0.00     0.22  BinTree<int>::~BinTree()
  0.00      2.35     0.00        1     0.00     0.00  BenchMark::Start()
  0.00      2.35     0.00        1     0.00     0.00  BenchMark::BenchMark()
  0.00      2.35     0.00        1     0.00     0.00  BenchMark::~BenchMark()
  0.00      2.35     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::new_allocator()
  0.00      2.35     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::~new_allocator()
  0.00      2.35     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator()
  0.00      2.35     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<int>::~new_allocator()
  0.00      2.35     0.00        1     0.00     0.00  std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::allocator()
  0.00      2.35     0.00        1     0.00     0.00  std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::~allocator()
  0.00      2.35     0.00        1     0.00     0.00  std::allocator<int>::allocator()
  0.00      2.35     0.00        1     0.00     0.00  std::allocator<int>::~allocator()
  0.00      2.35     0.00        1     0.00     0.00  std::_Vector_base<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::_Vector_impl::_Vector_impl()
  0.00      2.35     0.00        1     0.00     0.00  std::_Vector_base<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::_Vector_impl::~_Vector_impl()
  0.00      2.35     0.00        1     0.00     0.00  std::_Vector_base<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::_Vector_base()
  0.00      2.35     0.00        1     0.00     0.00  std::_Vector_base<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::~_Vector_base()
  0.00      2.35     0.00        1     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl()
  0.00      2.35     0.00        1     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl()
  0.00      2.35     0.00        1     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base()
  0.00      2.35     0.00        1     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
  0.00      2.35     0.00        1     0.00     0.00  std::random_device::random_device(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      2.35     0.00        1     0.00     0.00  std::random_device::~random_device()
  0.00      2.35     0.00        1     0.00     0.00  std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::vector()
  0.00      2.35     0.00        1     0.00     0.00  std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::~vector()
  0.00      2.35     0.00        1     0.00     0.00  std::vector<int, std::allocator<int> >::vector()
  0.00      2.35     0.00        1     0.00     0.23  std::vector<int, std::allocator<int> >::~vector()
  0.00      2.35     0.00        1     0.00     0.00  std::operator|(std::_Ios_Openmode, std::_Ios_Openmode)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.43% of 2.35 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.01    2.34                 main [1]
                0.03    1.03 1000000/1000000     BinTree<int>::append(int) [2]
                0.03    0.89 1000000/1000000     BinTree<int>::erase(int) [3]
                0.18    0.03       2/2           BinTree<int>::checkBin() [9]
                0.00    0.11       2/2           BinTree<int>::checkAVL() [11]
                0.00    0.03 1000000/1000000     std::vector<int, std::allocator<int> >::push_back(int&&) [14]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [49]
                0.00    0.00       1/1           BinTree<int>::~BinTree() [50]
                0.00    0.00 2000000/2000000     std::vector<int, std::allocator<int> >::operator[](unsigned long) [61]
                0.00    0.00       3/3           BenchMark::Lap() [158]
                0.00    0.00       2/2           BenchMark::getLap(long) [190]
                0.00    0.00       1/1           genRand(int) [198]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector() [223]
                0.00    0.00       1/85          std::vector<int, std::allocator<int> >::size() const [78]
                0.00    0.00       1/1           BinTree<int>::BinTree() [199]
                0.00    0.00       1/1           BenchMark::BenchMark() [201]
                0.00    0.00       1/1           BenchMark::Start() [200]
                0.00    0.00       1/1           BenchMark::~BenchMark() [202]
-----------------------------------------------
                0.03    1.03 1000000/1000000     main [1]
[2]     45.2    0.03    1.03 1000000         BinTree<int>::append(int) [2]
                0.76    0.00  999999/999999      BinTree<int>::searchParentNode(BinTreeNode<int>*, int) [4]
                0.01    0.27  999888/999888      BinTree<int>::BalanceA(BinTreeNode<int>*) [7]
-----------------------------------------------
                0.03    0.89 1000000/1000000     main [1]
[3]     39.2    0.03    0.89 1000000         BinTree<int>::erase(int) [3]
                0.52    0.00 1000000/1000000     BinTree<int>::searchNode(BinTreeNode<int>*, int) [5]
                0.04    0.18  999889/999889      BinTree<int>::BalanceE(BinTreeNode<int>*) [8]
                0.13    0.00  615360/615360      BinTree<int>::LeftMax(BinTreeNode<int>*) [10]
                0.02    0.00  999889/2098400     BinTree<int>::Replace(BinTreeNode<int>*, BinTreeNode<int>*) [12]
-----------------------------------------------
                0.76    0.00  999999/999999      BinTree<int>::append(int) [2]
[4]     32.3    0.76    0.00  999999         BinTree<int>::searchParentNode(BinTreeNode<int>*, int) [4]
-----------------------------------------------
                0.52    0.00 1000000/1000000     BinTree<int>::erase(int) [3]
[5]     22.1    0.52    0.00 1000000         BinTree<int>::searchNode(BinTreeNode<int>*, int) [5]
-----------------------------------------------
                0.08    0.00  999889/6475884     BinTree<int>::checkAVL() [11]
                0.17    0.00 2224712/6475884     BinTree<int>::BalanceE(BinTreeNode<int>*) [8]
                0.25    0.00 3251283/6475884     BinTree<int>::BalanceA(BinTreeNode<int>*) [7]
[6]     21.1    0.50    0.00 6475884         BinTree<int>::bias(BinTreeNode<int>*) [6]
-----------------------------------------------
